Appointment Date,Appointment Time,Appointment Nbr,Appointment Type,Appointment Status,Shipment Nbr,Order Status,REF Shipment Nbr,Carrier,ASN,ASN Status,Appointment Notes
10/04/2024,13:00,42175865,Live Load,Complete,9010183298,Shipped,0309709862,CJHT,,,
10/04/2024,13:00,42178935,Live Load,Complete,9010184928,Shipped,0309726711,FRZF,,,M003978
10/04/2024,13:00,42178935,Live Load,Complete,9010184912,Shipped,0309726645,FRZF,,,M003978
10/04/2024,13:00,42176165,Live Load,Complete,9010183895,Shipped,0309717943,CPU,,,
10/04/2024,13:00,42176679,Live Load,Complete,9010184196,Shipped,0309719997,METG,,,
10/04/2024,13:00,42176611,Pickup Load,Complete,9010184168,Shipped,0309720225,SQNS,,,
10/04/2024,13:00,42178935,Live Load,Complete,9010184936,Shipped,0309726682,FRZF,,,M003978
10/04/2024,13:00,42176569,Pickup Load,Complete,9010184206,Shipped,0309720286,STVV,,,
10/04/2024,13:00,42178935,Live Load,Complete,9010184902,Shipped,0309726640,FRZF,,,M003978
10/04/2024,13:00,42178935,Live Load,Complete,9010184863,Shipped,0309726663,FRZF,,,M003978
10/04/2024,13:00,42178935,Live Load,Complete,9010184872,Shipped,0309726716,FRZF,,,M003978
10/04/2024,13:00,42176838,Live Load,Complete,9010184147,Shipped,0309719992,CJHT,,,
10/04/2024,13:00,42176528,Live Load,Complete,9010184048,Shipped,0309719143,RBTW,,,
10/04/2024,14:00,42176693,Live Load,Complete,9010183893,Shipped,0309717945,CPU,,,Load on Spot
10/04/2024,14:00,42176854,Live Load,Complete,9010184151,Shipped,0309719908,CJHT,,,
10/04/2024,14:00,42177135,Live Load,Complete,9010182530,Shipped,0309703610,CPU,,,
10/04/2024,14:00,42176763,Live Load,Complete,9010184167,Shipped,0309719970,RBTW,,,
10/04/2024,14:00,42176999,Live Load,Complete,9010184262,Shipped,0309721253,CJHT,,,
10/04/2024,14:00,42177038,Live Load,Complete,9010184322,Shipped,0309721698,STVV,,,
10/04/2024,14:00,42177104,Live Load,Complete,9010183640,Shipped,0309714033,CPU,,,
10/04/2024,14:00,42176035,Live Load,Complete,9010183828,Shipped,0309716610,RBTW,,,
10/04/2024,14:00,42176997,Live Load,Complete,9010184390,Shipped,0309722361,CJHT,,,
10/04/2024,15:00,42177383,Pickup Load,Complete,9010184348,Shipped,0309721871,PRIJ,,,
10/04/2024,15:00,42177247,Live Load,Complete,9010184241,Shipped,0309721021,CPU,,,
10/04/2024,15:00,42176858,Pickup Load,Complete,9010183817,Shipped,0309716544,CJHT,,,
10/04/2024,15:00,42175445,Live Load,Complete,9010183521,Shipped,0309713764,CPU,,,
10/04/2024,15:00,42176872,Live Load,Complete,9010184298,Shipped,0309721517,TBXK,,,
10/04/2024,15:00,42177832,Live Load,Complete,9010183959,Shipped,0309717936,CLLQ,,,
10/04/2024,15:00,42177381,Pickup Load,Complete,9010184172,Shipped,0309720259,PRIJ,,,
10/04/2024,15:00,42176945,Live Load,Complete,9010184236,Shipped,0309721030,CPU,,,TRINITY
10/04/2024,15:00,42177379,Pickup Load,Scheduled,9010184163,Shipped,0309719980,PRIJ,,,
10/04/2024,16:00,42177470,Pickup Load,Complete,9010184274,Shipped,0309721238,STVV,,,
10/04/2024,16:00,42177885,Live Load,Complete,9010184919,Shipped,0309726718,FRZF,,,M003984
10/04/2024,16:00,42177885,Live Load,Complete,9010184897,Shipped,0309726637,FRZF,,,M003984
10/04/2024,16:00,42177885,Live Load,Complete,9010184893,Shipped,0309726638,FRZF,,,M003984
10/04/2024,16:00,42176534,Live Load,Complete,9010183997,Shipped,0309718308,CPU,,,Load of Great Plains
10/04/2024,16:00,42177885,Live Load,Complete,9010184930,Shipped,0309726696,FRZF,,,M003984
10/04/2024,16:00,42177885,Live Load,Complete,9010184889,Shipped,0309726630,FRZF,,,M003984
10/04/2024,16:00,42177400,Live Load,Complete,9010184424,Shipped,0309722982,CLLQ,,,
10/04/2024,16:00,42177116,Live Load,Complete,9010184117,Shipped,0309720214,CPU,,,SAGE FREIGHT
10/04/2024,16:00,42176963,Live Load,Complete,9010184239,Shipped,0309721018,CPU,,,TRINITY
10/04/2024,16:00,42177885,Live Load,Complete,9010184885,Shipped,0309726651,FRZF,,,M003984
10/04/2024,16:00,42176775,Live Load,Complete,9010184297,Shipped,0309721574,TBXK,,,
10/04/2024,16:00,42177644,Live Load,Complete,9010183354,Shipped,0309712107,CPU,,,Load on Marten
10/04/2024,16:00,42177885,Live Load,Complete,9010184880,Shipped,0309726641,FRZF,,,M003984
10/04/2024,16:00,42177108,Live Load,Complete,9010183854,Shipped,0309717466,CPU,,,
